,Unnamed: 0,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff
125,125,-7.700000000000001,-5.4,-2.299999999999999,-4.4,-29.2,-11.5,-0.6000000000000001,6.5,4.299999999999999,0.5,2.8,23.599999999999994,11.300000000000011,0.0
126,126,-5.800000000000001,-3.6999999999999993,-0.1999999999999993,-1.4000000000000004,-3.200000000000003,-1.7999999999999972,-1.5,-2.1,-1.3999999999999997,-2.6000000000000014,-2.2,-5.400000000000006,-0.7999999999999972,-0.5999999999999999
127,127,3.9,2.4000000000000004,3.3000000000000007,1.0,-5.400000000000006,-3.6000000000000085,0.6000000000000001,5.300000000000001,2.3999999999999995,-1.200000000000001,3.7,7.200000000000003,2.6999999999999886,0.1999999999999999
128,128,-0.5999999999999996,-0.1000000000000005,-2.0,0.0999999999999996,-0.2000000000000028,1.2999999999999972,0.4000000000000001,-1.4000000000000004,-1.0999999999999996,3.0,-1.0999999999999996,-15.200000000000005,-7.700000000000003,0.0999999999999998
129,129,-2.700000000000001,-2.0,2.9000000000000004,-0.9000000000000004,-16.200000000000003,-8.100000000000009,-0.3999999999999999,-0.0999999999999996,-0.6999999999999993,1.4000000000000004,1.1999999999999993,-10.0,-4.299999999999997,-0.1999999999999999
130,130,-6.0,-3.999999999999999,0.0,-0.9000000000000004,-5.599999999999994,-2.700000000000003,-1.5,1.3000000000000007,-1.5,-0.0999999999999996,0.5,11.0,4.5,-0.0999999999999998
131,131,-2.0,-1.2999999999999998,2.9000000000000004,-1.2999999999999998,-19.200000000000003,-10.200000000000005,0.3999999999999999,-6.699999999999999,-4.800000000000001,-2.1,-1.0999999999999996,-15.799999999999995,-6.299999999999997,-1.4
132,132,-8.3,-5.1000000000000005,-2.6999999999999997,-4.800000000000001,-30.800000000000004,-12.399999999999991,-0.2999999999999998,-0.6999999999999993,-0.9000000000000004,1.5,1.0999999999999996,-11.0,-4.6000000000000085,0.0
133,133,-2.200000000000001,-1.6000000000000003,2.9000000000000004,-0.3999999999999994,-16.0,-8.0,-0.3,0.9000000000000004,1.0,-4.399999999999999,-0.2000000000000001,15.200000000000005,8.299999999999997,0.1999999999999999
134,134,10.7,6.799999999999999,3.3,4.3,32.599999999999994,13.200000000000005,1.4,-1.0,1.2999999999999998,3.8,0.0,-11.599999999999994,-4.399999999999992,-0.0999999999999999
135,135,4.199999999999999,2.1999999999999997,-1.5,3.5,6.0,1.2999999999999972,0.2000000000000001,6.800000000000001,6.9,-0.4000000000000003,2.1,25.8,10.700000000000005,2.1
136,136,4.0,0.7000000000000002,1.5,-0.5999999999999996,12.200000000000005,7.1000000000000085,0.5,-4.699999999999999,-2.2,2.5,-1.2999999999999998,-17.400000000000006,-10.199999999999989,-1.4
137,137,-2.0,-0.7999999999999989,-1.6999999999999993,-0.4000000000000003,8.799999999999997,3.5999999999999943,-0.1,8.100000000000001,4.6,0.5999999999999996,4.3,26.8,12.700000000000005,0.0
138,138,-0.6000000000000014,-1.2000000000000002,-2.5,-2.3,-0.7999999999999972,1.2999999999999972,-0.7,-0.7999999999999989,-0.2000000000000001,-2.1999999999999997,-0.2999999999999998,1.0,2.299999999999997,0.3
139,139,3.3000000000000007,2.799999999999999,2.799999999999999,0.5999999999999996,-2.799999999999997,-2.0,0.5,-4.300000000000001,-2.7,-4.200000000000001,-2.8000000000000007,-8.400000000000006,-4.199999999999989,0.3
140,140,-5.199999999999999,-4.0,-1.9000000000000004,-0.8000000000000007,-10.599999999999994,-3.6999999999999886,-1.2999999999999998,-7.5,-4.1000000000000005,-0.5,-1.5999999999999996,-8.400000000000006,-4.099999999999994,-1.2
141,141,-3.799999999999999,-2.499999999999999,-2.4000000000000004,-2.1000000000000005,4.799999999999997,2.1000000000000085,-0.1,-7.299999999999999,-3.3999999999999995,1.6999999999999993,-1.5,-20.40000000000001,-11.900000000000006,-1.0
142,142,-2.1000000000000014,0.4000000000000003,3.2,-0.2999999999999998,-13.400000000000006,-5.899999999999992,-0.1999999999999999,-4.4,-2.1000000000000005,-3.9,-3.7,-11.200000000000005,-5.899999999999992,-0.0999999999999999
143,143,8.400000000000002,5.1000000000000005,2.700000000000001,4.9,25.599999999999994,11.900000000000006,0.1,1.700000000000001,1.299999999999999,-5.1,-0.2999999999999998,14.799999999999995,8.5,0.3999999999999999
144,144,3.700000000000001,2.5,3.3000000000000007,1.5,-4.0,-2.6000000000000085,0.6000000000000001,6.799999999999999,6.4,0.7999999999999998,2.4,27.8,11.300000000000011,2.1
145,145,5.1,1.0,1.0999999999999996,-0.2999999999999998,14.200000000000005,8.299999999999997,0.3,3.6,2.1,-1.4000000000000004,2.8000000000000003,3.4000000000000057,0.3999999999999915,0.1
146,146,-7.400000000000002,-3.8,-2.8000000000000007,-4.1,-26.40000000000001,-10.5,-0.2999999999999998,-0.6999999999999993,-1.1999999999999993,-2.8000000000000007,-2.2,1.4000000000000057,1.7000000000000028,-0.7999999999999999
147,147,10.3,6.2,3.1,4.2,30.800000000000004,13.099999999999994,1.5,-0.1000000000000014,0.2000000000000001,-1.5,0.5,0.5999999999999943,2.1999999999999886,0.2999999999999998
148,148,-2.3000000000000007,-1.5,3.1,-1.6999999999999995,-19.40000000000001,-10.0,0.3999999999999999,0.7000000000000011,-0.4000000000000003,1.5999999999999996,1.2999999999999998,-6.200000000000003,-2.5999999999999943,0.0999999999999998
149,149,-2.1,-1.3999999999999997,2.1999999999999997,0.2999999999999998,-16.400000000000006,-8.0,-0.7,2.6,-0.7999999999999998,-0.5,0.7000000000000002,13.0,5.700000000000003,-0.1999999999999999
150,150,-3.1999999999999997,-2.1000000000000005,-2.0,-1.9,6.599999999999994,2.5,0.0,-7.200000000000001,-3.8,-2.9000000000000004,-3.8,-23.200000000000003,-8.600000000000009,-0.4999999999999999
151,151,-3.4000000000000004,-2.5,-0.5999999999999996,0.3000000000000007,-5.799999999999997,-1.7000000000000028,-1.2999999999999998,-1.1000000000000014,-0.6000000000000005,-2.1,0.1999999999999993,-3.799999999999997,0.5,0.6
152,152,-1.5999999999999996,-0.6000000000000014,3.1000000000000014,-1.2000000000000002,-18.0,-9.299999999999995,0.4999999999999999,2.5,-1.0,-0.4000000000000003,0.9000000000000004,16.0,6.900000000000006,-0.3
153,153,6.100000000000001,4.1000000000000005,1.700000000000001,4.699999999999999,22.8,11.199999999999989,0.0,4.800000000000001,0.0999999999999996,1.0,-0.5999999999999996,17.799999999999997,9.599999999999994,0.1999999999999999
154,154,-4.199999999999999,-1.8999999999999997,-3.6000000000000014,-3.0,-5.200000000000003,-3.6999999999999886,-0.3,0.7000000000000011,-0.3000000000000007,0.8999999999999986,1.2000000000000002,-3.4000000000000057,-1.2000000000000028,0.5
155,155,10.400000000000002,6.6000000000000005,4.0,4.300000000000001,29.2,12.100000000000009,1.0000000000000002,-2.1,-0.9999999999999992,1.9000000000000004,0.2000000000000001,-19.8,-9.0,-0.5
156,156,0.200000000000001,-0.2000000000000001,-1.799999999999999,-1.3000000000000007,0.7999999999999972,0.8000000000000114,-0.7,6.799999999999999,6.4,0.6000000000000005,2.0,28.40000000000001,11.600000000000009,2.2
157,157,-7.600000000000001,-4.8,-1.9000000000000004,-2.6,-14.400000000000006,-6.799999999999997,-1.0,-3.1,-0.5,3.4000000000000004,-1.3999999999999997,-20.0,-8.700000000000003,0.0999999999999999
158,158,3.3999999999999986,2.200000000000001,3.3999999999999986,1.5,-4.200000000000003,-2.799999999999997,0.0999999999999998,-5.800000000000001,-2.6,1.0999999999999996,-1.4,-16.799999999999997,-10.100000000000009,-0.7
159,159,1.5999999999999996,0.5,-4.6,-1.0,12.200000000000005,7.299999999999997,0.1999999999999999,2.8000000000000007,2.0,-1.200000000000001,2.9,0.7999999999999972,-0.6000000000000085,-0.1
160,160,1.3000000000000007,0.0999999999999996,0.3000000000000007,1.3999999999999997,-0.2000000000000028,0.6000000000000085,0.5,-2.6,-1.6999999999999993,-0.8000000000000007,-1.9000000000000004,7.200000000000003,2.700000000000003,0.1999999999999999
161,161,-5.300000000000001,-2.3,1.8000000000000007,-1.5,-19.599999999999994,-11.299999999999995,-0.0999999999999999,-6.4,-3.999999999999999,-2.0,-2.8,-10.400000000000006,-4.400000000000006,-0.8
162,162,6.699999999999999,4.4,2.1999999999999997,4.4,21.0,9.700000000000005,0.0,-1.200000000000001,-0.200000000000001,-2.6999999999999997,-0.2999999999999998,-4.400000000000006,0.3000000000000113,0.1999999999999999
163,163,-6.999999999999998,-3.8000000000000007,-2.9000000000000004,-2.8,-25.8,-9.199999999999989,-1.0,-3.6000000000000014,-1.7000000000000002,-3.6,-2.3999999999999995,-4.400000000000006,-3.3999999999999915,-0.4999999999999999
164,164,0.1999999999999993,-0.9999999999999992,-4.299999999999999,-1.3999999999999997,12.0,7.300000000000011,-0.1,10.9,6.800000000000001,3.8000000000000007,3.5000000000000004,30.599999999999994,13.0,1.2999999999999998
165,165,6.200000000000001,5.8,1.1000000000000003,2.3,26.40000000000001,10.400000000000006,2.0,-3.9,-2.000000000000001,1.5,-0.3999999999999994,-22.40000000000001,-10.5,-0.5
166,166,5.199999999999999,0.5999999999999996,1.0,0.5999999999999996,19.8,10.299999999999995,0.3,-3.1,-1.4999999999999991,3.5,-1.6999999999999995,-21.40000000000001,-11.100000000000009,0.5
167,167,3.0,-0.2000000000000001,-1.0,1.1,17.0,7.799999999999997,-0.2999999999999998,-2.0,0.2999999999999998,3.000000000000001,-0.1999999999999993,-17.599999999999994,-7.900000000000006,0.0999999999999999
168,168,-3.1000000000000014,-2.1999999999999997,-1.0,0.5,-3.0,-0.5999999999999943,-1.1,2.8000000000000007,1.6999999999999993,2.5,0.7000000000000002,-2.5999999999999943,-1.9000000000000057,0.0999999999999998
169,169,3.4000000000000004,2.1,-0.5999999999999996,3.5,1.4000000000000057,-0.6000000000000085,-0.1,-1.5,-1.2000000000000002,-1.8000000000000007,-2.6,-3.5999999999999943,-1.2000000000000028,-0.7
170,170,-6.200000000000001,-3.5,-2.5,-2.7,-5.200000000000003,-1.6000000000000083,-1.2,7.2,4.5,2.6999999999999997,3.7,17.400000000000006,8.099999999999994,0.1999999999999999
171,171,-5.599999999999998,-3.0,-0.5,0.2999999999999998,-1.0,0.7000000000000028,-1.1,-1.299999999999999,0.7000000000000002,2.6,0.7000000000000002,-15.599999999999994,-7.599999999999994,-0.0999999999999999
172,172,2.0,-0.7000000000000002,-1.200000000000001,-0.2999999999999998,10.599999999999994,5.5,-0.2999999999999998,-2.1999999999999997,-0.9000000000000004,-2.700000000000001,-1.8000000000000007,-2.4000000000000057,-2.5,-0.4
173,173,5.0,1.0,0.2999999999999989,0.2999999999999998,18.200000000000003,9.0,0.6,3.700000000000001,1.1999999999999993,0.0999999999999996,1.1999999999999993,2.799999999999997,2.4000000000000057,0.4000000000000001
174,174,10.9,6.7,1.9000000000000004,3.9,32.599999999999994,13.899999999999991,1.1,-2.6000000000000014,-1.4000000000000004,0.7000000000000011,-1.6000000000000003,9.0,3.200000000000003,0.6
175,175,-8.2,-4.500000000000001,-3.0,-2.9,-25.0,-8.900000000000006,-1.0,-4.6,-2.6000000000000005,1.5,-1.1999999999999993,-21.0,-12.400000000000006,0.1
176,176,-2.0,-1.799999999999999,-2.6999999999999997,-2.1000000000000005,-0.4000000000000057,0.0999999999999943,-1.0,-1.3999999999999986,-2.0,-3.5,-2.6000000000000005,7.200000000000003,5.5,-0.2000000000000001
177,177,-1.5,-0.6000000000000005,-2.299999999999999,0.7999999999999998,-2.5999999999999943,0.5,0.0,3.799999999999999,3.0,-0.5,2.9000000000000004,-2.200000000000003,-1.7000000000000028,0.2999999999999998
178,178,7.199999999999999,6.1000000000000005,0.2999999999999998,2.8,26.8,10.299999999999995,1.9,-3.6999999999999993,-1.700000000000001,4.6,-1.1999999999999995,-19.599999999999994,-9.800000000000011,0.3999999999999999
179,179,5.199999999999999,2.9000000000000004,2.6,1.2999999999999998,-4.799999999999997,-3.5,0.4000000000000001,-5.700000000000001,-3.4000000000000004,1.5999999999999996,-1.5,-24.8,-11.200000000000005,-0.7
180,180,-4.699999999999999,-2.9000000000000004,1.3000000000000007,-1.5999999999999996,-24.0,-11.199999999999989,-0.2999999999999998,-4.0,-2.7,0.4000000000000003,-1.8000000000000005,4.200000000000003,1.9000000000000057,0.3
181,181,-0.8000000000000007,-0.2999999999999989,-2.3000000000000007,0.8999999999999995,1.5999999999999943,2.0999999999999943,0.0999999999999998,-5.800000000000001,-3.3,0.5,-1.7000000000000002,-19.0,-10.600000000000009,0.0
182,182,7.800000000000001,4.6000000000000005,2.1999999999999997,4.500000000000001,21.0,9.399999999999991,0.0,3.6,1.9000000000000004,0.1999999999999993,1.6000000000000003,3.0,2.5,0.3999999999999999
183,183,-2.4000000000000004,-0.7000000000000002,3.6999999999999993,-1.1999999999999995,-21.0,-10.099999999999994,0.5,-4.199999999999999,-1.6000000000000003,-2.5,-2.0,-7.200000000000003,-4.5,-0.1999999999999999
184,184,-4.899999999999999,-1.9000000000000004,-0.8999999999999986,0.9000000000000004,-3.200000000000003,-0.4000000000000057,-0.8999999999999999,1.1999999999999993,-0.0999999999999996,-2.6999999999999997,-1.9000000000000004,11.200000000000005,7.099999999999994,-0.0999999999999998
185,185,-7.699999999999999,-3.999999999999999,-1.4000000000000004,-3.6,-12.799999999999995,-5.200000000000003,-1.1,5.9,5.1000000000000005,0.7000000000000002,2.6,26.8,10.5,1.4
186,186,10.8,6.6,1.5999999999999996,3.6,33.599999999999994,13.899999999999991,1.2000000000000002,4.199999999999999,0.1000000000000005,0.7999999999999989,-0.4000000000000003,16.599999999999994,7.700000000000003,0.8
187,187,-2.6999999999999997,-1.8999999999999997,-2.299999999999999,-1.3999999999999997,-2.0,-0.5,-0.7999999999999999,-2.0,-0.2999999999999998,2.4000000000000004,0.0,-10.799999999999995,-5.6000000000000085,-0.2
188,188,5.0,2.4000000000000004,3.0,2.0,-0.2000000000000028,-0.9000000000000057,0.0,-6.1,-3.3000000000000007,-2.9000000000000004,-2.4000000000000004,-22.599999999999994,-8.200000000000003,-1.1
189,189,3.799999999999999,2.7,-1.0,2.2,-5.200000000000003,-3.0,0.3,3.0,-0.4000000000000003,-0.7999999999999989,-0.2999999999999998,10.0,5.099999999999994,-0.2999999999999998
190,190,-8.0,-4.1000000000000005,-0.4000000000000003,-4.6,-15.200000000000005,-6.899999999999992,-1.2000000000000002,-4.5,-2.200000000000001,-2.4000000000000004,-2.1,-10.0,-5.799999999999997,-0.2
191,191,-5.500000000000002,-2.4000000000000004,-1.5,0.2999999999999998,-4.599999999999994,-0.9000000000000057,-1.4,8.700000000000001,5.1,1.9000000000000004,4.3,19.8,8.599999999999994,0.6000000000000001
192,192,-5.0,-3.000000000000001,-0.200000000000001,-1.3999999999999997,5.599999999999994,2.9000000000000057,0.3999999999999999,2.6,-0.3000000000000007,-0.4000000000000003,0.2000000000000001,12.0,5.899999999999992,-0.1999999999999999
193,193,5.5,4.3,0.2999999999999998,2.5,29.800000000000004,12.599999999999994,1.1,0.7000000000000011,0.5,0.3000000000000007,0.2999999999999998,-2.4000000000000057,-1.0999999999999943,-0.0999999999999998
194,194,-3.6999999999999993,-1.9000000000000004,1.0999999999999996,-1.0999999999999996,-16.599999999999994,-8.0,0.1,11.7,6.8,0.7999999999999989,4.7,40.400000000000006,16.39999999999999,1.1
195,195,-3.799999999999999,-2.2,-2.5,-1.5999999999999996,-15.599999999999994,-5.200000000000003,-0.7000000000000001,-3.3000000000000007,-1.0999999999999996,2.5,-0.2999999999999998,-14.200000000000005,-6.900000000000006,-0.1
196,196,-3.0,-2.499999999999999,-2.4000000000000004,-2.2,-1.7999999999999972,-0.7000000000000028,-0.7999999999999999,4.700000000000001,1.8000000000000007,3.0,2.4000000000000004,0.5999999999999943,-0.2999999999999971,-0.3
197,197,3.1999999999999997,0.2000000000000001,0.6999999999999993,-1.7999999999999998,7.400000000000006,4.400000000000006,0.7,-1.3999999999999986,-1.4000000000000004,-2.9000000000000004,0.4000000000000003,2.0,2.1999999999999886,0.0
198,198,3.5,2.0,-2.1999999999999997,-0.3999999999999994,16.0,8.800000000000011,0.7,-1.3000000000000007,0.3999999999999994,4.4,-0.4000000000000003,-18.200000000000003,-9.0,0.3999999999999999
199,199,2.799999999999999,2.4000000000000004,-0.7000000000000011,2.2,-8.799999999999997,-4.900000000000006,0.1999999999999999,-3.899999999999999,-2.4000000000000004,0.5999999999999996,-1.4000000000000004,-26.200000000000003,-12.100000000000009,-0.3
200,200,-2.8000000000000007,0.0,4.0,-1.1999999999999995,-21.40000000000001,-10.5,0.1,-4.899999999999999,-2.8000000000000007,0.2999999999999989,-1.4000000000000004,-18.40000000000001,-8.200000000000003,-0.1999999999999999
201,201,12.7,8.0,1.0,4.6,40.2,16.299999999999997,1.4,9.2,4.9,2.1,5.000000000000001,23.0,10.299999999999995,0.6000000000000001
202,202,4.199999999999999,1.7999999999999998,-1.3000000000000007,0.1000000000000005,18.0,9.600000000000009,0.6000000000000001,1.700000000000001,-0.5,0.2999999999999989,-0.2000000000000001,9.0,4.399999999999992,-0.3
203,203,5.6,3.700000000000001,-0.4000000000000003,3.1,31.40000000000001,13.100000000000009,1.0,-4.1,-1.5,-1.5999999999999996,-2.0,-9.799999999999995,-5.599999999999994,0.0
204,204,-3.0,-1.2999999999999998,2.5,0.2000000000000001,-9.0,-5.099999999999994,-0.2,2.8000000000000007,0.2999999999999998,1.5,-1.7999999999999998,7.400000000000006,3.9000000000000057,0.5
205,205,-3.1,-2.1000000000000005,-2.6,-1.5,-14.799999999999995,-5.0,-0.3,-5.699999999999999,-1.9000000000000004,-1.5999999999999996,-0.2000000000000001,-9.799999999999995,-3.3999999999999915,-1.2000000000000002
206,206,-3.299999999999999,-3.1999999999999997,-3.200000000000001,-1.8000000000000007,0.7999999999999972,0.2999999999999971,-1.1,0.4000000000000003,0.7999999999999989,0.5999999999999996,-0.5,-8.0,-3.300000000000012,-0.2000000000000001
207,207,-4.100000000000001,-2.5,-0.1000000000000014,-1.5999999999999996,9.200000000000005,4.300000000000011,0.3999999999999999,5.1,2.000000000000001,3.0,1.4000000000000004,-2.0,-1.1000000000000083,0.0
208,208,-4.300000000000001,-2.8,-0.5,-1.6000000000000003,-26.200000000000003,-11.700000000000005,-0.4000000000000001,-2.6,-2.0,-2.799999999999999,0.2999999999999998,-2.200000000000003,0.4000000000000057,0.0
209,209,3.1,3.0,-0.4000000000000003,2.3,-4.799999999999997,-3.0,0.4999999999999999,-6.9,-3.9,-0.7999999999999989,-3.1999999999999997,-12.599999999999994,-5.700000000000003,-1.2000000000000002
210,210,-2.0,-1.5999999999999996,-2.0,-1.7000000000000002,-9.200000000000005,-2.9000000000000057,0.0,-6.4,-3.6,-1.6999999999999993,-2.7,-15.0,-7.1000000000000085,-0.9
211,211,-3.899999999999999,-3.999999999999999,-4.0,-1.4000000000000004,2.0,0.2999999999999971,-1.2,-4.300000000000001,-3.0,0.6999999999999993,-1.0999999999999996,9.200000000000005,3.899999999999992,0.3999999999999999
212,212,-4.700000000000001,-1.299999999999999,-1.5999999999999996,0.5,-7.799999999999997,-2.300000000000012,-1.3000000000000005,3.0,3.1999999999999997,0.1999999999999993,2.2,-6.799999999999997,-3.6000000000000085,0.7
213,213,1.5,-0.5999999999999996,1.299999999999999,-0.2000000000000001,6.400000000000006,3.1999999999999886,-0.2999999999999999,3.9,1.5,1.5,-1.5999999999999996,10.599999999999994,4.799999999999997,1.0
214,214,-5.6,-2.499999999999999,-1.5,-2.8999999999999995,-16.599999999999994,-7.399999999999991,-0.4,-5.9,-3.1999999999999997,-0.0999999999999996,-2.4,-19.8,-8.5,0.0
215,215,1.5999999999999996,1.799999999999999,1.0999999999999996,-0.8999999999999995,-4.200000000000003,-2.0,0.0,3.1999999999999997,1.299999999999999,-2.0,-0.1999999999999993,15.799999999999995,9.0,0.3
216,216,5.799999999999999,3.9,0.0999999999999996,3.3,31.40000000000001,13.299999999999995,1.2,11.4,6.500000000000001,0.0,5.1,40.2,15.900000000000006,1.2000000000000002
217,217,-2.5,-1.0000000000000009,1.799999999999999,0.0999999999999996,-7.799999999999997,-4.399999999999992,-0.3,-2.0,-1.6000000000000014,-1.0,0.5,-1.4000000000000057,0.5,0.2999999999999998
